order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,_sdc_deleted_at,_sdc_received_at,_sdc_extracted_at,_sdc_batched_at,_sdc_table_version,_sdc_sequence,_sdc_source_file,_sdc_source_lineno,_sdc_sync_started_at,order_id,product_id,unit_price,quantity,discount,_sdc_batched_at,_sdc_received_at,_sdc_deleted_at,_sdc_extracted_at,_sdc_table_version,_sdc_sequence,_sdc_source_file,_sdc_source_lineno,_sdc_sync_started_at
10749,ISLAT,4,1997-11-20,1997-12-18,1997-12-19,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,,2025-01-31 16:54:09.859733,2025-01-31 16:46:07.185927,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,503,1738342429848,10749,59,55,6,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.607778,,2025-01-31 16:25:34.485669,,1738342448608,order_details-20250131T132534.singer.gz,1322,1738342429848
10749,ISLAT,4,1997-11-20,1997-12-18,1997-12-19,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,,2025-01-31 16:54:09.859733,2025-01-31 16:46:07.185927,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,503,1738342429848,10749,76,18,10,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.607831,,2025-01-31 16:25:34.485684,,1738342448608,order_details-20250131T132534.singer.gz,1323,1738342429848
10750,WARTH,9,1997-11-21,1997-12-19,1997-11-24,1,79.3,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,,2025-01-31 16:54:09.859816,2025-01-31 16:46:07.185949,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,504,1738342429848,10750,14,23.25,5,0.15,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.607885,,2025-01-31 16:25:34.485701,,1738342448608,order_details-20250131T132534.singer.gz,1324,1738342429848
10750,WARTH,9,1997-11-21,1997-12-19,1997-11-24,1,79.3,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,,2025-01-31 16:54:09.859816,2025-01-31 16:46:07.185949,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,504,1738342429848,10750,45,9.5,40,0.15,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.60794,,2025-01-31 16:25:34.485726,,1738342448608,order_details-20250131T132534.singer.gz,1325,1738342429848
10750,WARTH,9,1997-11-21,1997-12-19,1997-11-24,1,79.3,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,,2025-01-31 16:54:09.859816,2025-01-31 16:46:07.185949,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,504,1738342429848,10750,59,55,25,0.15,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.607997,,2025-01-31 16:25:34.48574,,1738342448608,order_details-20250131T132534.singer.gz,1326,1738342429848
10751,RICSU,3,1997-11-24,1997-12-22,1997-12-03,3,130.79,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,,2025-01-31 16:54:09.859906,2025-01-31 16:46:07.185972,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,505,1738342429848,10751,26,31.23,12,0.1,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608052,,2025-01-31 16:25:34.485763,,1738342448608,order_details-20250131T132534.singer.gz,1327,1738342429848
10751,RICSU,3,1997-11-24,1997-12-22,1997-12-03,3,130.79,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,,2025-01-31 16:54:09.859906,2025-01-31 16:46:07.185972,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,505,1738342429848,10751,30,25.89,30,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608106,,2025-01-31 16:25:34.485777,,1738342448608,order_details-20250131T132534.singer.gz,1328,1738342429848
10751,RICSU,3,1997-11-24,1997-12-22,1997-12-03,3,130.79,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,,2025-01-31 16:54:09.859906,2025-01-31 16:46:07.185972,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,505,1738342429848,10751,50,16.25,20,0.1,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.60816,,2025-01-31 16:25:34.485793,,1738342448608,order_details-20250131T132534.singer.gz,1329,1738342429848
10751,RICSU,3,1997-11-24,1997-12-22,1997-12-03,3,130.79,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,,2025-01-31 16:54:09.859906,2025-01-31 16:46:07.185972,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,505,1738342429848,10751,73,15,15,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608214,,2025-01-31 16:25:34.485813,,1738342448608,order_details-20250131T132534.singer.gz,1330,1738342429848
10752,NORTS,2,1997-11-24,1997-12-22,1997-11-28,3,1.39,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,,2025-01-31 16:54:09.85999,2025-01-31 16:46:07.185994,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,506,1738342429848,10752,1,18,8,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608267,,2025-01-31 16:25:34.485831,,1738342448608,order_details-20250131T132534.singer.gz,1331,1738342429848
10752,NORTS,2,1997-11-24,1997-12-22,1997-11-28,3,1.39,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,,2025-01-31 16:54:09.85999,2025-01-31 16:46:07.185994,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,506,1738342429848,10752,69,36,3,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608322,,2025-01-31 16:25:34.48585,,1738342448608,order_details-20250131T132534.singer.gz,1332,1738342429848
10753,FRANS,3,1997-11-25,1997-12-23,1997-11-27,1,7.7,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,,2025-01-31 16:54:09.860073,2025-01-31 16:46:07.186016,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,507,1738342429848,10753,45,9.5,4,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608375,,2025-01-31 16:25:34.485866,,1738342448608,order_details-20250131T132534.singer.gz,1333,1738342429848
10753,FRANS,3,1997-11-25,1997-12-23,1997-11-27,1,7.7,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,,2025-01-31 16:54:09.860073,2025-01-31 16:46:07.186016,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,507,1738342429848,10753,74,10,5,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608429,,2025-01-31 16:25:34.485881,,1738342448608,order_details-20250131T132534.singer.gz,1334,1738342429848
10754,MAGAA,6,1997-11-25,1997-12-23,1997-11-27,3,2.38,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,,2025-01-31 16:54:09.860154,2025-01-31 16:46:07.18604,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,508,1738342429848,10754,40,18.4,3,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608482,,2025-01-31 16:25:34.485896,,1738342448608,order_details-20250131T132534.singer.gz,1335,1738342429848
10755,BONAP,4,1997-11-26,1997-12-24,1997-11-28,2,16.71,Bon app',"12, rue des Bouchers",Marseille,,13008,France,,2025-01-31 16:54:09.860234,2025-01-31 16:46:07.186062,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,509,1738342429848,10755,47,9.5,30,0.25,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608536,,2025-01-31 16:25:34.485917,,1738342448609,order_details-20250131T132534.singer.gz,1336,1738342429848
10755,BONAP,4,1997-11-26,1997-12-24,1997-11-28,2,16.71,Bon app',"12, rue des Bouchers",Marseille,,13008,France,,2025-01-31 16:54:09.860234,2025-01-31 16:46:07.186062,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,509,1738342429848,10755,56,38,30,0.25,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.60859,,2025-01-31 16:25:34.485932,,1738342448609,order_details-20250131T132534.singer.gz,1337,1738342429848
10755,BONAP,4,1997-11-26,1997-12-24,1997-11-28,2,16.71,Bon app',"12, rue des Bouchers",Marseille,,13008,France,,2025-01-31 16:54:09.860234,2025-01-31 16:46:07.186062,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,509,1738342429848,10755,57,19.5,14,0.25,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608643,,2025-01-31 16:25:34.485948,,1738342448609,order_details-20250131T132534.singer.gz,1338,1738342429848
10755,BONAP,4,1997-11-26,1997-12-24,1997-11-28,2,16.71,Bon app',"12, rue des Bouchers",Marseille,,13008,France,,2025-01-31 16:54:09.860234,2025-01-31 16:46:07.186062,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,509,1738342429848,10755,69,36,25,0.25,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608697,,2025-01-31 16:25:34.485963,,1738342448609,order_details-20250131T132534.singer.gz,1339,1738342429848
10756,SPLIR,8,1997-11-27,1997-12-25,1997-12-02,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,,2025-01-31 16:54:09.860319,2025-01-31 16:46:07.186084,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,510,1738342429848,10756,18,62.5,21,0.2,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608751,,2025-01-31 16:25:34.485978,,1738342448609,order_details-20250131T132534.singer.gz,1340,1738342429848
10756,SPLIR,8,1997-11-27,1997-12-25,1997-12-02,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,,2025-01-31 16:54:09.860319,2025-01-31 16:46:07.186084,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,510,1738342429848,10756,36,19,20,0.2,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608807,,2025-01-31 16:25:34.485993,,1738342448609,order_details-20250131T132534.singer.gz,1341,1738342429848
10756,SPLIR,8,1997-11-27,1997-12-25,1997-12-02,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,,2025-01-31 16:54:09.860319,2025-01-31 16:46:07.186084,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,510,1738342429848,10756,68,12.5,6,0.2,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608862,,2025-01-31 16:25:34.486008,,1738342448609,order_details-20250131T132534.singer.gz,1342,1738342429848
10756,SPLIR,8,1997-11-27,1997-12-25,1997-12-02,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,,2025-01-31 16:54:09.860319,2025-01-31 16:46:07.186084,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,510,1738342429848,10756,69,36,20,0.2,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608915,,2025-01-31 16:25:34.486023,,1738342448609,order_details-20250131T132534.singer.gz,1343,1738342429848
10757,SAVEA,6,1997-11-27,1997-12-25,1997-12-15,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.860402,2025-01-31 16:46:07.186107,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,511,1738342429848,10757,34,14,30,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.608969,,2025-01-31 16:25:34.486038,,1738342448609,order_details-20250131T132534.singer.gz,1344,1738342429848
10757,SAVEA,6,1997-11-27,1997-12-25,1997-12-15,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.860402,2025-01-31 16:46:07.186107,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,511,1738342429848,10757,59,55,7,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609023,,2025-01-31 16:25:34.486053,,1738342448609,order_details-20250131T132534.singer.gz,1345,1738342429848
10757,SAVEA,6,1997-11-27,1997-12-25,1997-12-15,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.860402,2025-01-31 16:46:07.186107,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,511,1738342429848,10757,62,49.3,30,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609076,,2025-01-31 16:25:34.486068,,1738342448609,order_details-20250131T132534.singer.gz,1346,1738342429848
10757,SAVEA,6,1997-11-27,1997-12-25,1997-12-15,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.860402,2025-01-31 16:46:07.186107,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,511,1738342429848,10757,64,33.25,24,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609128,,2025-01-31 16:25:34.486083,,1738342448609,order_details-20250131T132534.singer.gz,1347,1738342429848
10758,RICSU,3,1997-11-28,1997-12-26,1997-12-04,3,138.17,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,,2025-01-31 16:54:09.860483,2025-01-31 16:46:07.186129,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,512,1738342429848,10758,26,31.23,20,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.60918,,2025-01-31 16:25:34.486098,,1738342448609,order_details-20250131T132534.singer.gz,1348,1738342429848
10758,RICSU,3,1997-11-28,1997-12-26,1997-12-04,3,138.17,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,,2025-01-31 16:54:09.860483,2025-01-31 16:46:07.186129,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,512,1738342429848,10758,52,7,60,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609233,,2025-01-31 16:25:34.486113,,1738342448609,order_details-20250131T132534.singer.gz,1349,1738342429848
10758,RICSU,3,1997-11-28,1997-12-26,1997-12-04,3,138.17,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,,2025-01-31 16:54:09.860483,2025-01-31 16:46:07.186129,2025-01-31 16:54:09.781973,,1738342449860,public-orders-20250131T134606.singer.gz,512,1738342429848,10758,70,15,40,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609285,,2025-01-31 16:25:34.486131,,1738342448609,order_details-20250131T132534.singer.gz,1350,1738342429848
10759,ANATR,3,1997-11-28,1997-12-26,1997-12-12,3,11.99,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,,2025-01-31 16:54:09.860564,2025-01-31 16:46:07.186151,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,513,1738342429848,10759,32,32,10,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609337,,2025-01-31 16:25:34.486147,,1738342448609,order_details-20250131T132534.singer.gz,1351,1738342429848
10760,MAISD,4,1997-12-01,1997-12-29,1997-12-10,1,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,,2025-01-31 16:54:09.860651,2025-01-31 16:46:07.186174,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,514,1738342429848,10760,25,14,12,0.25,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.60939,,2025-01-31 16:25:34.486162,,1738342448609,order_details-20250131T132534.singer.gz,1352,1738342429848
10760,MAISD,4,1997-12-01,1997-12-29,1997-12-10,1,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,,2025-01-31 16:54:09.860651,2025-01-31 16:46:07.186174,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,514,1738342429848,10760,27,43.9,40,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609443,,2025-01-31 16:25:34.486177,,1738342448609,order_details-20250131T132534.singer.gz,1353,1738342429848
10760,MAISD,4,1997-12-01,1997-12-29,1997-12-10,1,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,,2025-01-31 16:54:09.860651,2025-01-31 16:46:07.186174,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,514,1738342429848,10760,43,46,30,0.25,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609495,,2025-01-31 16:25:34.486192,,1738342448609,order_details-20250131T132534.singer.gz,1354,1738342429848
10761,RATTC,5,1997-12-02,1997-12-30,1997-12-08,2,18.66,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,,2025-01-31 16:54:09.860731,2025-01-31 16:46:07.186197,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,515,1738342429848,10761,25,14,35,0.25,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609546,,2025-01-31 16:25:34.486206,,1738342448610,order_details-20250131T132534.singer.gz,1355,1738342429848
10761,RATTC,5,1997-12-02,1997-12-30,1997-12-08,2,18.66,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,,2025-01-31 16:54:09.860731,2025-01-31 16:46:07.186197,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,515,1738342429848,10761,75,7.75,18,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609601,,2025-01-31 16:25:34.486221,,1738342448610,order_details-20250131T132534.singer.gz,1356,1738342429848
10762,FOLKO,3,1997-12-02,1997-12-30,1997-12-09,1,328.74,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,,2025-01-31 16:54:09.860817,2025-01-31 16:46:07.186218,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,516,1738342429848,10762,39,18,16,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609654,,2025-01-31 16:25:34.486235,,1738342448610,order_details-20250131T132534.singer.gz,1357,1738342429848
10762,FOLKO,3,1997-12-02,1997-12-30,1997-12-09,1,328.74,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,,2025-01-31 16:54:09.860817,2025-01-31 16:46:07.186218,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,516,1738342429848,10762,47,9.5,30,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609707,,2025-01-31 16:25:34.486251,,1738342448610,order_details-20250131T132534.singer.gz,1358,1738342429848
10762,FOLKO,3,1997-12-02,1997-12-30,1997-12-09,1,328.74,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,,2025-01-31 16:54:09.860817,2025-01-31 16:46:07.186218,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,516,1738342429848,10762,51,53,28,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609758,,2025-01-31 16:25:34.486265,,1738342448610,order_details-20250131T132534.singer.gz,1359,1738342429848
10762,FOLKO,3,1997-12-02,1997-12-30,1997-12-09,1,328.74,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,,2025-01-31 16:54:09.860817,2025-01-31 16:46:07.186218,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,516,1738342429848,10762,56,38,60,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609811,,2025-01-31 16:25:34.486279,,1738342448610,order_details-20250131T132534.singer.gz,1360,1738342429848
10763,FOLIG,3,1997-12-03,1997-12-31,1997-12-08,3,37.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,,2025-01-31 16:54:09.860899,2025-01-31 16:46:07.186241,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,517,1738342429848,10763,21,10,40,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609864,,2025-01-31 16:25:34.486294,,1738342448610,order_details-20250131T132534.singer.gz,1361,1738342429848
10763,FOLIG,3,1997-12-03,1997-12-31,1997-12-08,3,37.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,,2025-01-31 16:54:09.860899,2025-01-31 16:46:07.186241,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,517,1738342429848,10763,22,21,6,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609917,,2025-01-31 16:25:34.486309,,1738342448610,order_details-20250131T132534.singer.gz,1362,1738342429848
10763,FOLIG,3,1997-12-03,1997-12-31,1997-12-08,3,37.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,,2025-01-31 16:54:09.860899,2025-01-31 16:46:07.186241,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,517,1738342429848,10763,24,4.5,20,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.609968,,2025-01-31 16:25:34.486324,,1738342448610,order_details-20250131T132534.singer.gz,1363,1738342429848
10764,ERNSH,6,1997-12-03,1997-12-31,1997-12-08,3,145.45,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.860979,2025-01-31 16:46:07.186263,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,518,1738342429848,10764,3,10,20,0.1,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.610087,,2025-01-31 16:25:34.486339,,1738342448610,order_details-20250131T132534.singer.gz,1364,1738342429848
10764,ERNSH,6,1997-12-03,1997-12-31,1997-12-08,3,145.45,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.860979,2025-01-31 16:46:07.186263,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,518,1738342429848,10764,39,18,130,0.1,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.610142,,2025-01-31 16:25:34.486354,,1738342448610,order_details-20250131T132534.singer.gz,1365,1738342429848
10765,QUICK,3,1997-12-04,1998-01-01,1997-12-09,3,42.74,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,,2025-01-31 16:54:09.861059,2025-01-31 16:46:07.186286,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,519,1738342429848,10765,65,21.05,80,0.1,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.610196,,2025-01-31 16:25:34.486369,,1738342448610,order_details-20250131T132534.singer.gz,1366,1738342429848
10766,OTTIK,4,1997-12-05,1998-01-02,1997-12-09,1,157.55,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,,2025-01-31 16:54:09.861143,2025-01-31 16:46:07.186308,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,520,1738342429848,10766,2,19,40,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.61025,,2025-01-31 16:25:34.486383,,1738342448610,order_details-20250131T132534.singer.gz,1367,1738342429848
10766,OTTIK,4,1997-12-05,1998-01-02,1997-12-09,1,157.55,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,,2025-01-31 16:54:09.861143,2025-01-31 16:46:07.186308,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,520,1738342429848,10766,7,30,35,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.610303,,2025-01-31 16:25:34.486398,,1738342448610,order_details-20250131T132534.singer.gz,1368,1738342429848
10766,OTTIK,4,1997-12-05,1998-01-02,1997-12-09,1,157.55,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,,2025-01-31 16:54:09.861143,2025-01-31 16:46:07.186308,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,520,1738342429848,10766,68,12.5,40,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.610356,,2025-01-31 16:25:34.486413,,1738342448610,order_details-20250131T132534.singer.gz,1369,1738342429848
10767,SUPRD,4,1997-12-05,1998-01-02,1997-12-15,3,1.59,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,,2025-01-31 16:54:09.861229,2025-01-31 16:46:07.186331,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,521,1738342429848,10767,42,14,2,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.610408,,2025-01-31 16:25:34.486427,,1738342448610,order_details-20250131T132534.singer.gz,1370,1738342429848
10768,AROUT,3,1997-12-08,1998-01-05,1997-12-15,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,,2025-01-31 16:54:09.86131,2025-01-31 16:46:07.186353,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,522,1738342429848,10768,22,21,4,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.610464,,2025-01-31 16:25:34.486442,,1738342448610,order_details-20250131T132534.singer.gz,1371,1738342429848
10768,AROUT,3,1997-12-08,1998-01-05,1997-12-15,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,,2025-01-31 16:54:09.86131,2025-01-31 16:46:07.186353,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,522,1738342429848,10768,31,12.5,50,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.610518,,2025-01-31 16:25:34.486456,,1738342448611,order_details-20250131T132534.singer.gz,1372,1738342429848
10768,AROUT,3,1997-12-08,1998-01-05,1997-12-15,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,,2025-01-31 16:54:09.86131,2025-01-31 16:46:07.186353,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,522,1738342429848,10768,60,34,15,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.610569,,2025-01-31 16:25:34.486471,,1738342448611,order_details-20250131T132534.singer.gz,1373,1738342429848
10768,AROUT,3,1997-12-08,1998-01-05,1997-12-15,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,,2025-01-31 16:54:09.86131,2025-01-31 16:46:07.186353,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,522,1738342429848,10768,71,21.5,12,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.610621,,2025-01-31 16:25:34.486486,,1738342448611,order_details-20250131T132534.singer.gz,1374,1738342429848
10769,VAFFE,3,1997-12-08,1998-01-05,1997-12-12,1,65.06,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,,2025-01-31 16:54:09.86139,2025-01-31 16:46:07.186376,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,523,1738342429848,10769,41,9.65,30,0.05,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.610674,,2025-01-31 16:25:34.4865,,1738342448611,order_details-20250131T132534.singer.gz,1375,1738342429848
10769,VAFFE,3,1997-12-08,1998-01-05,1997-12-12,1,65.06,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,,2025-01-31 16:54:09.86139,2025-01-31 16:46:07.186376,2025-01-31 16:54:09.781973,,1738342449861,public-orders-20250131T134606.singer.gz,523,1738342429848,10769,52,7,15,0.05,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.610726,,2025-01-31 16:25:34.486522,,1738342448611,order_details-20250131T132534.singer.gz,1376,1738342429848
